Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type
8,"J Figuerola","Climate and dispersal: black-winged stilts disperse further in dry springs",2007,"PLoS One","dx.plos.org","","http://scholar.google.com/scholar?cites=10838485785439089499&as_sdt=5,30&sciodt=0,30&hl=en&num=20",501,2013-04-26,"HTML"
8,"J Chen, SJ Rossiter, JR Flanders, Y Sun, P Hua…","Contrasting genetic structure in two co-distributed species of Old World fruit bat",2010,"PloS one","dx.plos.org","","http://scholar.google.com/scholar?cites=16704760190394983232&as_sdt=5,30&sciodt=0,30&hl=en&num=20",505,2013-04-26,"HTML"
8,"MM Shi, SG Michalski, XY Chen, W Durka","Isolation by elevation: genetic structure at neutral and putatively non-neutral loci in a dominant tree of subtropical forests, Castanopsis eyrei",2011,"PloS one","dx.plos.org","","http://scholar.google.com/scholar?cites=17041504036331965866&as_sdt=5,30&sciodt=0,30&hl=en&num=20",534,2013-04-26,"HTML"
8,"C Bang, JL Sabo, SH Faeth","Reduced wind speed improves plant growth in a desert city",2010,"PloS one","dx.plos.org","","http://scholar.google.com/scholar?cites=3307915534675941090&as_sdt=5,30&sciodt=0,30&hl=en&num=20",610,2013-04-26,"HTML"
8,"C Turbill, T Ruf","Senescence is more important in the natural lives of long-than short-lived mammals",2010,"PloS one","dx.plos.org","","http://scholar.google.com/scholar?cites=5026733434964501964&as_sdt=5,30&sciodt=0,30&hl=en&num=20",611,2013-04-26,"HTML"
8,"CA Pfister, F Meyer, DA Antonopoulos","Metagenomic profiling of a microbial assemblage associated with the California mussel: a node in networks of carbon and nitrogen cycling",2010,"PloS one","dx.plos.org","","http://scholar.google.com/scholar?cites=9340086424945731569&as_sdt=5,30&sciodt=0,30&hl=en&num=20",614,2013-04-26,"HTML"
8,"LR Gerber, M Gonzalez-Suarez…","The cost of male aggression and polygyny in California sea lions (Zalophus californianus)",2010,"PloS one","dx.plos.org","","http://scholar.google.com/scholar?cites=4612551834891941274&as_sdt=5,30&sciodt=0,30&hl=en&num=20",626,2013-04-26,"HTML"
8,"BI Ruttenberg, SL Hamilton, SM Walsh, MK Donovan…","Predator-induced demographic shifts in coral reef fish assemblages",2011,"PloS one","dx.plos.org","","http://scholar.google.com/scholar?cites=4407468659649797450&as_sdt=5,30&sciodt=0,30&hl=en&num=20",632,2013-04-26,"HTML"
8,"GS Aeby, GJ Williams, EC Franklin, J Haapkyla…","Growth anomalies on the coral genera Acropora and Porites are strongly associated with host density and human population size across the Indo-Pacific",2011,"PloS one","dx.plos.org","","http://scholar.google.com/scholar?cites=17396728448243281364&as_sdt=5,30&sciodt=0,30&hl=en&num=20",675,2013-04-26,"HTML"
8,"ASJ Wyatt, AM Waite, S Humphries","Variability in isotope discrimination factors in coral reef fishes: implications for diet and food web reconstruction",2010,"PloS one","dx.plos.org","","http://scholar.google.com/scholar?cites=11376951677490181323&as_sdt=5,30&sciodt=0,30&hl=en&num=20",678,2013-04-26,"HTML"
8,"G Kalinkat, BC Rall, O Vucic-Pestic, U Brose","The allometry of prey preferences",2011,"PloS one","dx.plos.org","","http://scholar.google.com/scholar?cites=9343033070396272482&as_sdt=5,30&sciodt=0,30&hl=en&num=20",683,2013-04-26,"HTML"
8,"FA Jones, DL Erickson, MA Bernal, E Bermingham…","The roots of diversity: below ground species richness and rooting distributions in a tropical forest revealed by DNA barcodes and inverse modeling",2011,"PloS one","dx.plos.org","","http://scholar.google.com/scholar?cites=7452843730399776035&as_sdt=5,30&sciodt=0,30&hl=en&num=20",697,2013-04-26,"HTML"
8,"P Sarup, JG Sørensen, TN Kristensen, AA Hoffmann…","Candidate genes detected in transcriptome studies are strongly dependent on genetic background",2011,"PloS one","dx.plos.org","","http://scholar.google.com/scholar?cites=12144488289783109967&as_sdt=5,30&sciodt=0,30&hl=en&num=20",704,2013-04-26,"HTML"
8,"N Mouquet, B Matthiessen, T Miller, A Gonzalez","Extinction debt in source-sink metacommunities",2011,"PloS one","dx.plos.org","","http://scholar.google.com/scholar?cites=5556346016858348677&as_sdt=5,30&sciodt=0,30&hl=en&num=20",705,2013-04-26,"HTML"
8,"E Hatano, G Kunert, WW Weisser","Aphid wing induction and ecological costs of alarm pheromone emission under field conditions",2010,"PloS one","dx.plos.org","","http://scholar.google.com/scholar?cites=13165051038102395162&as_sdt=5,30&sciodt=0,30&hl=en&num=20",795,2013-04-26,"HTML"
8,"EK Rueness, MG Asmyhr, C Sillero-Zubiri…","The cryptic African wolf: Canis aureus lupaster is not a golden jackal and is not endemic to Egypt",2011,"PloS one","dx.plos.org","","http://scholar.google.com/scholar?cites=699150937818447029&as_sdt=5,30&sciodt=0,30&hl=en&num=20",826,2013-04-26,"HTML"
8,"D Gravel, E Canard, F Guichard, N Mouquet","Persistence increases with diversity and connectance in trophic metacommunities",2011,"PloS one","dx.plos.org","","http://scholar.google.com/scholar?cites=4220782170212862870&as_sdt=5,30&sciodt=0,30&hl=en&num=20",840,2013-04-26,"HTML"
8,"A Goswami","Phylogeny, diet, and cranial integration in Australodelphian marsupials",2007,"PloS one","dx.plos.org","","http://scholar.google.com/scholar?cites=532072636641099981&as_sdt=5,30&sciodt=0,30&hl=en&num=20",860,2013-04-26,"HTML"
8,"HP Hendriksma, S Härtel, I Steffan-Dewenter","Testing pollen of single and stacked insect-resistant Bt-maize on in vitro reared honey bee larvae",2011,"PloS one","dx.plos.org","","http://scholar.google.com/scholar?cites=6203978917665007567&as_sdt=5,30&sciodt=0,30&hl=en&num=20",870,2013-04-26,"HTML"
8,"JL Neuwald, N Valenzuela","The lesser known challenge of climate change: thermal variance and sex-reversal in vertebrates with temperature-dependent sex determination",2011,"PloS one","dx.plos.org","","http://scholar.google.com/scholar?cites=16933959585135978678&as_sdt=5,30&sciodt=0,30&hl=en&num=20",874,2013-04-26,"HTML"
8,"JL Darcy, RC Lynch, AJ King, MS Robeson…","Global distribution of Polaromonas phylotypes-evidence for a highly successful dispersal capacity",2011,"PloS one","dx.plos.org","","http://scholar.google.com/scholar?cites=4996504460501205792&as_sdt=5,30&sciodt=0,30&hl=en&num=20",924,2013-04-26,"HTML"
8,"M Aira, J Domínguez","Earthworm effects without earthworms: inoculation of raw organic matter with worm-worked substrates alters microbial community functioning",2011,"PloS one","dx.plos.org","","http://scholar.google.com/scholar?cites=14532622089450534044&as_sdt=5,30&sciodt=0,30&hl=en&num=20",972,2013-04-26,"HTML"
8,"S Raz, S Retzkin, T Pavlíček, A Hoffman, H Kimchi…","Scorpion Biodiversity and Interslope Divergence at “Evolution Canyon”, Lower Nahal Oren Microsite, Mt. Carmel, Israel",2009,"PloS one","dx.plos.org","","http://scholar.google.com/scholar?cites=12557070582148154819&as_sdt=5,30&sciodt=0,30&hl=en&num=20",992,2013-04-26,"HTML"
7,"EP Palkovacs, BA Wasserman, MT Kinnison","Eco-evolutionary trophic dynamics: loss of top predators drives trophic evolution and ecology of prey",2011,"PloS one","dx.plos.org","","http://scholar.google.com/scholar?cites=11445453007995040093&as_sdt=5,30&sciodt=0,30&hl=en&num=20",25,2013-04-26,"HTML"
7,"C Boutry, M Řezáč, TA Blackledge","Plasticity in major ampullate silk production in relation to spider phylogeny and ecology",2011,"PloS one","dx.plos.org","","http://scholar.google.com/scholar?cites=13850393852933744282&as_sdt=5,30&sciodt=0,30&hl=en&num=20",26,2013-04-26,"HTML"
7,"RR Ran-Ressler, L Khailova, KM Arganbright…","Branched chain fatty acids reduce the incidence of necrotizing enterocolitis and alter gastrointestinal microbial ecology in a neonatal rat model",2011,"PloS one","dx.plos.org","","http://scholar.google.com/scholar?cites=13990536850432491883&as_sdt=5,30&sciodt=0,30&hl=en&num=20",27,2013-04-26,"HTML"
7,"DW Fowler, EA Freedman, JB Scannella, RE Kambic","The predatory ecology of Deinonychus and the origin of flapping in birds",2011,"PloS one","dx.plos.org","","http://scholar.google.com/scholar?cites=13897643757789564441&as_sdt=5,30&sciodt=0,30&hl=en&num=20",29,2013-04-26,"HTML"
7,"TC LaJeunesse, DJ Thornhill","Improved resolution of reef-coral endosymbiont (Symbiodinium) species diversity, ecology, and evolution through psbA non-coding region genotyping",2011,"PloS one","dx.plos.org","","http://scholar.google.com/scholar?cites=14493589681592955815&as_sdt=5,30&sciodt=0,30&hl=en&num=20",39,2013-04-26,"HTML"
7,"A Bear, A Simons, E Westerman, A Monteiro","The genetic, morphological, and physiological characterization of a dark larval cuticle mutation in the butterfly, Bicyclus anynana",2010,"PloS one","dx.plos.org","","http://scholar.google.com/scholar?cites=10013758581818845790&as_sdt=5,30&sciodt=0,30&hl=en&num=20",89,2013-04-26,"HTML"
7,"MG Schafer, AA Ross, JP Londo, CA Burdick, EH Lee…","The establishment of genetically engineered canola populations in the US",2011,"PloS one","dx.plos.org","","http://scholar.google.com/scholar?cites=9699286991687512303&as_sdt=5,30&sciodt=0,30&hl=en&num=20",123,2013-04-26,"HTML"
7,"D Wegmann, I Dupanloup, L Excoffier","Width of gene expression profile drives alternative splicing",2008,"PLoS One","dx.plos.org","","http://scholar.google.com/scholar?cites=8483867744424739687&as_sdt=5,30&sciodt=0,30&hl=en&num=20",125,2013-04-26,"HTML"
7,"G Romano, M Costantini, I Buttino, A Ianora…","Nitric oxide mediates the stress response induced by diatom aldehydes in the sea urchin Paracentrotus lividus",2011,"PloS one","dx.plos.org","","http://scholar.google.com/scholar?cites=15736606260884054761&as_sdt=5,30&sciodt=0,30&hl=en&num=20",126,2013-04-26,"HTML"
7,"D Nettle, JB Grace, M Choisy, HV Cornell, JF Guégan…","Cultural diversity, economic development and societal instability",2007,"PloS one","dx.plos.org","","http://scholar.google.com/scholar?cites=15325019191829419881&as_sdt=5,30&sciodt=0,30&hl=en&num=20",251,2013-04-26,"HTML"
7,"PB Adler, J Leiker, JM Levine","Direct and indirect effects of climate change on a prairie plant community",2009,"PloS one","dx.plos.org","","http://scholar.google.com/scholar?cites=10949988026939057004&as_sdt=5,30&sciodt=0,30&hl=en&num=20",266,2013-04-26,"HTML"
7,"L Tedersoo, K Abarenkov, RH Nilsson, A Schüssler…","Tidying up international nucleotide sequence databases: ecological, geographical and sequence quality annotation of ITS sequences of mycorrhizal fungi",2011,"PloS one","dx.plos.org","","http://scholar.google.com/scholar?cites=16741572249403623442&as_sdt=5,30&sciodt=0,30&hl=en&num=20",280,2013-04-26,"HTML"
7,"NK Hughes, CJ Price, PB Banks","Predators are attracted to the olfactory signals of prey",2010,"PloS one","dx.plos.org","","http://scholar.google.com/scholar?cites=10232497244154874531&as_sdt=5,30&sciodt=0,30&hl=en&num=20",285,2013-04-26,"HTML"
7,"P Skorupski, L Chittka","Photoreceptor spectral sensitivity in the bumblebee, Bombus impatiens (Hymenoptera: Apidae)",2010,"PloS one","dx.plos.org","","http://scholar.google.com/scholar?cites=18036274322816184741&as_sdt=5,30&sciodt=0,30&hl=en&num=20",358,2013-04-26,"HTML"
7,"Q Pan, Y Bai, J Wu, X Han","Hierarchical plant responses and diversity loss after nitrogen addition: Testing three functionally-based hypotheses in the Inner Mongolia grassland",2011,"PloS one","dx.plos.org","","http://scholar.google.com/scholar?cites=1132298184010990252&as_sdt=5,30&sciodt=0,30&hl=en&num=20",393,2013-04-26,"HTML"
7,"CM Hammerschlag-Peyer, LA Yeager, MS Araújo…","A hypothesis-testing framework for studies investigating ontogenetic niche shifts using stable isotope ratios",2011,"PloS one","dx.plos.org","","http://scholar.google.com/scholar?cites=14467223198712766453&as_sdt=5,30&sciodt=0,30&hl=en&num=20",395,2013-04-26,"HTML"
7,"R Brandt, CA Navas","Life-history evolution on Tropidurinae lizards: influence of lineage, body size and climate",2011,"PloS one","dx.plos.org","","http://scholar.google.com/scholar?cites=12317017999049567431&as_sdt=5,30&sciodt=0,30&hl=en&num=20",439,2013-04-26,"HTML"
7,"C Brönmark, T Lakowitz, J Hollander","Predator-induced morphological plasticity across local populations of a freshwater snail",2011,"Plos one","dx.plos.org","","http://scholar.google.com/scholar?cites=2791994109017622838&as_sdt=5,30&sciodt=0,30&hl=en&num=20",461,2013-04-26,"HTML"
7,"T Kuhn, J García-Màrquez, S Klimpel","Adaptive radiation within marine anisakid nematodes: a zoogeographical modeling of cosmopolitan, zoonotic parasites",2011,"PloS one","dx.plos.org","","http://scholar.google.com/scholar?cites=1366821281505212770&as_sdt=5,30&sciodt=0,30&hl=en&num=20",503,2013-04-26,"HTML"
7,"JL Rasgon","Stable isotope analysis can potentially identify completely-digested bloodmeals in mosquitoes",2008,"PloS one","dx.plos.org","","http://scholar.google.com/scholar?cites=2302892460476795292&as_sdt=5,30&sciodt=0,30&hl=en&num=20",599,2013-04-26,"HTML"
7,"AT Classen, RJ Norby, KE Sides, JF Weltzin","Climate change alters seedling emergence and establishment in an old-field ecosystem",2010,"PloS one","dx.plos.org","","http://scholar.google.com/scholar?cites=3293890295329987652&as_sdt=5,30&sciodt=0,30&hl=en&num=20",613,2013-04-26,"HTML"
7,"PD Taylor, SA Mackenzie, BG Thurber, AM Calvert…","Landscape movements of migratory birds and bats reveal an expanded scale of stopover",2011,"PloS one","dx.plos.org","","http://scholar.google.com/scholar?cites=3901178588634114718&as_sdt=5,30&sciodt=0,30&hl=en&num=20",692,2013-04-26,"HTML"
7,"SW Wu, MF Dal Martello, LT Maloney","Sub-optimal allocation of time in sequential movements",2009,"PloS one","dx.plos.org","","http://scholar.google.com/scholar?cites=8449547952153853761&as_sdt=5,30&sciodt=0,30&hl=en&num=20",743,2013-04-26,"HTML"
7,"DO Fisher, SP Blomberg","Costs of reproduction and terminal investment by females in a semelparous marsupial",2011,"PLoS One","dx.plos.org","","http://scholar.google.com/scholar?cites=10151730284275321346&as_sdt=5,30&sciodt=0,30&hl=en&num=20",749,2013-04-26,"HTML"
7,"X Wan, F Nardi, B Zhang, Y Liu","The Oriental Fruit Fly, Bactrocera dorsalis, in China: Origin and Gradual Inland Range Expansion Associated with Population Growth",2011,"PloS one","dx.plos.org","","http://scholar.google.com/scholar?cites=3187327372159142037&as_sdt=5,30&sciodt=0,30&hl=en&num=20",770,2013-04-26,"HTML"
7,"M Olsson, A Pauliny, E Wapstra, T Uller, T Schwartz…","Sex differences in sand lizard telomere inheritance: Paternal epigenetic effects increases telomere heritability and offspring survival",2011,"PloS one","dx.plos.org","","http://scholar.google.com/scholar?cites=2252491337372282365&as_sdt=5,30&sciodt=0,30&hl=en&num=20",782,2013-04-26,"HTML"
7,"AZ Krug, D Jablonski, K Roy, AG Beu","Differential extinction and the contrasting structure of polar marine faunas",2010,"PloS one","dx.plos.org","","http://scholar.google.com/scholar?cites=2729129413145380276&as_sdt=5,30&sciodt=0,30&hl=en&num=20",800,2013-04-26,"HTML"
7,"O Falik, Y Mordoch, L Quansah, A Fait, A Novoplansky","Rumor has it…: relay communication of stress cues in plants",2011,"PLoS One","dx.plos.org","","http://scholar.google.com/scholar?cites=11587322938435537798&as_sdt=5,30&sciodt=0,30&hl=en&num=20",807,2013-04-26,"HTML"
7,"A Chaput-Bardy, A Grégoire, M Baguette, A Pagano…","Condition and phenotype-dependent dispersal in a damselfly, Calopteryx splendens",2010,"PloS one","dx.plos.org","","http://scholar.google.com/scholar?cites=10974976247226489585&as_sdt=5,30&sciodt=0,30&hl=en&num=20",810,2013-04-26,"HTML"
7,"AJ Veraart, JJM de Klein, M Scheffer","Warming can boost denitrification disproportionately due to altered oxygen dynamics",2011,"PloS one","dx.plos.org","","http://scholar.google.com/scholar?cites=13023871133841901718&as_sdt=5,30&sciodt=0,30&hl=en&num=20",825,2013-04-26,"HTML"
7,"JS Hall, HS Ip, JC Franson, C Meteyer, S Nashold…","Experimental infection of a North American raptor, American kestrel (Falco sparverius), with highly pathogenic avian influenza virus (H5N1)",2009,"PLoS One","dx.plos.org","","http://scholar.google.com/scholar?cites=12120978075225923644&as_sdt=5,30&sciodt=0,30&hl=en&num=20",828,2013-04-26,"HTML"
7,"JD Karagatzides, JL Butler, AM Ellison","The pitcher plant Sarracenia purpurea can directly acquire organic nitrogen and short-circuit the inorganic nitrogen cycle",2009,"PloS one","dx.plos.org","","http://scholar.google.com/scholar?cites=2436238873749982643&as_sdt=5,30&sciodt=0,30&hl=en&num=20",831,2013-04-26,"HTML"
7,"T Ingram, WE Stutz, DI Bolnick","Does intraspecific size variation in a predator affect its diet diversity and top-down control of prey?",2011,"PLoS one","dx.plos.org","","http://scholar.google.com/scholar?cites=10146650503198967698&as_sdt=5,30&sciodt=0,30&hl=en&num=20",850,2013-04-26,"HTML"
7,"MR May, MC Provance, AC Sanders, NC Ellstrand…","A Pleistocene clone of Palmer's Oak persisting in southern California",2009,"PloS one","dx.plos.org","","http://scholar.google.com/scholar?cites=15690173176823572703&as_sdt=5,30&sciodt=0,30&hl=en&num=20",878,2013-04-26,"HTML"
7,"LG Tanadini, BR Schmidt","Population size influences amphibian detection probability: implications for biodiversity monitoring programs",2011,"PloS one","dx.plos.org","","http://scholar.google.com/scholar?cites=18130814275758043633&as_sdt=5,30&sciodt=0,30&hl=en&num=20",922,2013-04-26,"HTML"
7,"N Bos, L Grinsted, L Holman","Wax on, wax off: nest soil facilitates indirect transfer of recognition cues between ant nestmates",2011,"PloS one","dx.plos.org","","http://scholar.google.com/scholar?cites=3503561843307293250&as_sdt=5,30&sciodt=0,30&hl=en&num=20",942,2013-04-26,"HTML"
7,"S Focardi, P Montanaro, E Pecchioli","Adaptive Lévy walks in foraging fallow deer",2009,"PloS one","dx.plos.org","","http://scholar.google.com/scholar?cites=2900416833030376816&as_sdt=5,30&sciodt=0,30&hl=en&num=20",981,2013-04-26,"HTML"
6,"AK Schwartz, DJ Weese, P Bentzen, MT Kinnison…","Both geography and ecology contribute to mating isolation in guppies",2010,"PloS one","dx.plos.org","","http://scholar.google.com/scholar?cites=656796230902484559&as_sdt=5,30&sciodt=0,30&hl=en&num=20",30,2013-04-26,"HTML"
6,"LW Aarssen, CJ Lortie, AE Budden, J Koricheva…","Does publication in top-tier journals affect reviewer behavior?",2009,"PloS one","dx.plos.org","","http://scholar.google.com/scholar?cites=3863272827506428794&as_sdt=5,30&sciodt=0,30&hl=en&num=20",110,2013-04-26,"HTML"
6,"E Villa-Cuesta, BT Sage, M Tatar","A role for Drosophila dFoxO and dFoxO 5′ UTR internal ribosomal entry sites during fasting",2010,"PloS one","dx.plos.org","","http://scholar.google.com/scholar?cites=12000972757940376628&as_sdt=5,30&sciodt=0,30&hl=en&num=20",129,2013-04-26,"HTML"
6,"G De Groof, H Gwinner, S Steiger, B Kempenaers…","Neural correlates of behavioural olfactory sensitivity changes seasonally in European starlings",2010,"PloS one","dx.plos.org","","http://scholar.google.com/scholar?cites=16955629963039092363&as_sdt=5,30&sciodt=0,30&hl=en&num=20",130,2013-04-26,"HTML"
6,"CJ Lortie, M Munshaw, A Zikovitz, J Hierro","Cage matching: head to head competition experiments of an invasive plant species from different regions as a means to test for differentiation",2009,"PloS one","dx.plos.org","","http://scholar.google.com/scholar?cites=16344857871093063236&as_sdt=5,30&sciodt=0,30&hl=en&num=20",220,2013-04-26,"HTML"
6,"J Canning-Clode, AE Fowler, JE Byers, JT Carlton…","'Caribbean creep'chills out: climate change and marine invasive species",2011,"PloS one","dx.plos.org","","http://scholar.google.com/scholar?cites=11881242585589967602&as_sdt=5,30&sciodt=0,30&hl=en&num=20",235,2013-04-26,"HTML"
6,"IJ Fiske, EM Bruna, BM Bolker","Effects of sample size on estimates of population growth rates calculated with matrix models",2008,"PloS one","dx.plos.org","","http://scholar.google.com/scholar?cites=8348484348998266845&as_sdt=5,30&sciodt=0,30&hl=en&num=20",281,2013-04-26,"HTML"
6,"K Hock, KL Ng, NH Fefferman","Systems approach to studying animal sociality: Individual position versus group organization in dynamic social network models",2010,"PloS one","dx.plos.org","","http://scholar.google.com/scholar?cites=14149867416630797624&as_sdt=5,30&sciodt=0,30&hl=en&num=20",386,2013-04-26,"HTML"
6,"MA Rodríguez-Gironés, AL Llandres","Resource competition triggers the co-evolution of long tongues and deep corolla tubes",2008,"PloS one","dx.plos.org","","http://scholar.google.com/scholar?cites=7656094741124789101&as_sdt=5,30&sciodt=0,30&hl=en&num=20",387,2013-04-26,"HTML"
6,"K Thorup, TE Ortvad, J Rabøl, RA Holland, AP Tøttrup…","Juvenile songbirds compensate for displacement to oceanic islands during autumn migration",2011,"PloS one","dx.plos.org","","http://scholar.google.com/scholar?cites=1716640328353441566&as_sdt=5,30&sciodt=0,30&hl=en&num=20",389,2013-04-26,"HTML"
6,"TA Biedenweg, MH Parsons, PA Fleming…","Sounds scary? Lack of habituation following the presentation of novel sounds",2011,"PloS one","dx.plos.org","","http://scholar.google.com/scholar?cites=3571132952271001020&as_sdt=5,30&sciodt=0,30&hl=en&num=20",390,2013-04-26,"HTML"
6,"C Troein, D Ahrén, M Krogh, C Peterson","Is transcriptional regulation of metabolic pathways an optimal strategy for fitness?",2007,"PloS one","dx.plos.org","","http://scholar.google.com/scholar?cites=17811357018309223819&as_sdt=5,30&sciodt=0,30&hl=en&num=20",391,2013-04-26,"HTML"
6,"GE Glass, LC Gardner-Santana, RD Holt, J Chen…","Trophic garnishes: cat–rat interactions in an urban environment",2009,"PloS one","dx.plos.org","","http://scholar.google.com/scholar?cites=16037748724475555401&as_sdt=5,30&sciodt=0,30&hl=en&num=20",436,2013-04-26,"HTML"
6,"MS Schuler, BS Cooper, JJ Storm, MW Sears…","Isopods failed to acclimate their thermal sensitivity of locomotor performance during predictable or stochastic cooling",2011,"PloS one","dx.plos.org","","http://scholar.google.com/scholar?cites=3114794491574532685&as_sdt=5,30&sciodt=0,30&hl=en&num=20",524,2013-04-26,"HTML"
6,"JH Daskin, RA Alford, R Puschendorf","Short-term exposure to warm microhabitats could explain amphibian persistence with Batrachochytrium dendrobatidis",2011,"PloS one","dx.plos.org","","http://scholar.google.com/scholar?cites=17239546183781761376&as_sdt=5,30&sciodt=0,30&hl=en&num=20",530,2013-04-26,"HTML"
6,"Y Hautier, P Saner, C Philipson, R Bagchi, RC Ong…","Effects of seed predators of different body size on seed mortality in Bornean logged forest",2010,"PloS one","dx.plos.org","","http://scholar.google.com/scholar?cites=17263902381596170801&as_sdt=5,30&sciodt=0,30&hl=en&num=20",615,2013-04-26,"HTML"
6,"L Yu, J Lu","Does landscape fragmentation influence sex ratio of dioecious plants? A case study of Pistacia chinensis in the Thousand-Island Lake region of China",2011,"PloS one","dx.plos.org","","http://scholar.google.com/scholar?cites=4652757802216636465&as_sdt=5,30&sciodt=0,30&hl=en&num=20",619,2013-04-26,"HTML"
6,"BJ Hoye, WA Buttemer","Inexplicable inefficiency of avian molt? Insights from an opportunistically breeding arid-zone species, Lichenostomus penicillatus",2011,"PloS one","dx.plos.org","","http://scholar.google.com/scholar?cites=13705243436950231968&as_sdt=5,30&sciodt=0,30&hl=en&num=20",621,2013-04-26,"HTML"
6,"CW Martin, MM Valentine, JF Valentine","Competitive interactions between invasive Nile tilapia and native fish: the potential for altered trophic exchange and modification of food webs",2010,"PloS one","dx.plos.org","","http://scholar.google.com/scholar?cites=16854507605367955157&as_sdt=5,30&sciodt=0,30&hl=en&num=20",622,2013-04-26,"HTML"
6,"M Metzger, C Bernstein, TS Hoffmeister, E Desouhant","Does kin recognition and sib-mating avoidance limit the risk of genetic incompatibility in a parasitic wasp?",2010,"PloS one","dx.plos.org","","http://scholar.google.com/scholar?cites=12327586829552613078&as_sdt=5,30&sciodt=0,30&hl=en&num=20",635,2013-04-26,"HTML"
6,"P Catry, MP Dias, RA Phillips, JP Granadeiro","Different means to the same end: long-distance migrant seabirds from two colonies differ in behaviour, despite common wintering grounds",2011,"PloS one","dx.plos.org","","http://scholar.google.com/scholar?cites=7880483137114746509&as_sdt=5,30&sciodt=0,30&hl=en&num=20",654,2013-04-26,"HTML"
6,"RJ Williams","Biology, methodology or chance? The degree distributions of bipartite ecological networks",2011,"PloS one","dx.plos.org","","http://scholar.google.com/scholar?cites=15284089227389039115&as_sdt=5,30&sciodt=0,30&hl=en&num=20",677,2013-04-26,"HTML"
6,"EM Bruna, TJ Izzo, BD Inouye, M Uriarte…","Asymmetric dispersal and colonization success of Amazonian plant-ants queens",2011,"PloS one","dx.plos.org","","http://scholar.google.com/scholar?cites=7279528250647600779&as_sdt=5,30&sciodt=0,30&hl=en&num=20",685,2013-04-26,"HTML"
6,"JA Eccard, T Liesenjohann","Foraging decisions in risk-uniform landscapes",2008,"PloS one","dx.plos.org","","http://scholar.google.com/scholar?cites=1879958123191010291&as_sdt=5,30&sciodt=0,30&hl=en&num=20",686,2013-04-26,"HTML"
6,"J Brodersen, PA Nilsson, J Ammitzbøll, LA Hansson…","Optimal swimming speed in head currents and effects on distance movement of winter-migrating fish",2008,"PloS one","dx.plos.org","","http://scholar.google.com/scholar?cites=12562439806813399789&as_sdt=5,30&sciodt=0,30&hl=en&num=20",711,2013-04-26,"HTML"
6,"A Gaidelytė, M Vaara, DH Bamford","Bacteria, phages and septicemia",2007,"PloS one","dx.plos.org","","http://scholar.google.com/scholar?cites=11693147915192994913&as_sdt=5,30&sciodt=0,30&hl=en&num=20",718,2013-04-26,"HTML"
6,"JA Fordyce, Z Gompert, ML Forister, CC Nice","A hierarchical Bayesian approach to ecological count data: a flexible tool for ecologists",2011,"PloS one","dx.plos.org","","http://scholar.google.com/scholar?cites=15271001006005058127&as_sdt=5,30&sciodt=0,30&hl=en&num=20",757,2013-04-26,"HTML"
6,"AE Sutton-Grier, JP Wright, BM McGill, C Richardson","Environmental conditions influence the plant functional diversity effect on potential denitrification",2011,"PloS one","dx.plos.org","","http://scholar.google.com/scholar?cites=9889011962282612161&as_sdt=5,30&sciodt=0,30&hl=en&num=20",764,2013-04-26,"HTML"
6,"HT Wibisono, M Linkie, G Guillera-Arroita, JA Smith…","Population status of a cryptic top predator: an island-wide assessment of tigers in Sumatran rainforests",2011,"PLoS One","dx.plos.org","","http://scholar.google.com/scholar?cites=15961914304649860353&as_sdt=5,30&sciodt=0,30&hl=en&num=20",769,2013-04-26,"HTML"
6,"BC Dong, MX Zhang, P Alpert, GC Lei, FH Yu","Effects of orientation on survival and growth of small fragments of the invasive, clonal plant Alternanthera philoxeroides",2010,"PloS one","dx.plos.org","","http://scholar.google.com/scholar?cites=6598906971665861130&as_sdt=5,30&sciodt=0,30&hl=en&num=20",829,2013-04-26,"HTML"
6,"WL Eiserhardt, S Bjorholm, JC Svenning, TF Rangel…","Testing the Water–Energy Theory on American Palms (Arecaceae) Using Geographically Weighted Regression",2011,"PloS one","dx.plos.org","","http://scholar.google.com/scholar?cites=15836695840992249329&as_sdt=5,30&sciodt=0,30&hl=en&num=20",877,2013-04-26,"HTML"
6,"MJ Forrest, MA Schlaepfer","Nothing a hot bath won't cure: Infection rates of amphibian chytrid fungus correlate negatively with water temperature under natural field settings",2011,"PloS one","dx.plos.org","","http://scholar.google.com/scholar?cites=9604594546269460241&as_sdt=5,30&sciodt=0,30&hl=en&num=20",882,2013-04-26,"HTML"
6,"NS Libal, JL Belant, BD Leopold, G Wang, PA Owen","Despotism and risk of infanticide influence grizzly bear den-site selection",2011,"PloS one","dx.plos.org","","http://scholar.google.com/scholar?cites=17608062585588094486&as_sdt=5,30&sciodt=0,30&hl=en&num=20",912,2013-04-26,"HTML"
6,"CL Huffard, RL Caldwell, N DeLoach, DW Gentry…","Individually unique body color patterns in octopus (Wunderpus photogenicus) allow for photoidentification",2008,"PloS one","dx.plos.org","","http://scholar.google.com/scholar?cites=9424070551198384465&as_sdt=5,30&sciodt=0,30&hl=en&num=20",916,2013-04-26,"HTML"
